position,wealth,category,full_name,age,country_of_residence,city_of_residence,source,citizenship,organization,gender,birth_date,last_name,first_name,title,residence_state,residence_region,birth_year,birth_month,birth_day,cpi_country,cpi_change_country,gdp_country,g_tertiary_ed_enroll,g_primary_ed_enroll,life_expectancy,tax_revenue,tax_rate,country_pop,country_lat,country_long,continent
2405,1100,Healthcare,Lin Zhijun,47,China,Xiamen,Medical devices,China,Unknown,M,1975-09-01,Lin,Zhijun,Unknown,No subdivisions info,No subdivisions info,1975,9,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Healthcare,Lin Zhixiong & family,49,China,Xiamen,Medical devices,China,Unknown,M,1973-07-01,Lin,Zhixiong,Unknown,No subdivisions info,No subdivisions info,1973,7,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Jeffrey Lorberbaum,68,United States,Chattanooga,Flooring,United States,Unknown,M,1954-10-25,Lorberbaum,Jeffrey,Unknown,Tennessee,South,1954,10,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Telecom,Lu Rongfu,52,China,Xiamen,Telecommunication,China,Unknown,M,1971-01-01,Lu,Rongfu,Unknown,No subdivisions info,No subdivisions info,1971,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Fashion & Retail,Lyu Yixiong,60,China,Shanghai,Cosmetics,China,Unknown,M,1963-01-01,Lyu,Yixiong,Unknown,No subdivisions info,No subdivisions info,1963,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Technology,Soichiro Minami,46,Japan,Tokyo,Internet and software,Japan,Unknown,M,1976-06-15,Minami,Soichiro,Unknown,No subdivisions info,No subdivisions info,1976,6,15,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,Asia
2405,1100,Automotive,Pawan Munjal,68,India,Delhi,Two wheelers,India,Unknown,M,1954-10-28,Munjal,Pawan,Unknown,No subdivisions info,No subdivisions info,1954,10,28,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2405,1100,Automotive,Renu Munjal,68,India,Delhi,Two wheelers,India,Unknown,F,1955-03-06,Munjal,Renu,Unknown,No subdivisions info,No subdivisions info,1955,3,6,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2405,1100,Automotive,Suman Munjal,70,India,Delhi,Motorcycles,India,Unknown,M,1953-02-26,Munjal,Suman,Unknown,No subdivisions info,No subdivisions info,1953,2,26,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2405,1100,Energy,Dmitry Nikolaev,56,Russia,Kemerovo,Coal,Russia,Unknown,M,1966-08-17,Nikolaev,Dmitry ,Unknown,No subdivisions info,No subdivisions info,1966,8,17,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,Europe
2405,1100,Automotive,Sjamsul Nursalim,81,Singapore,Singapore,"Tires, retail",Indonesia,Unknown,M,1942-01-19,Nursalim,Sjamsul,Unknown,No subdivisions info,No subdivisions info,1942,1,19,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,Asia
2405,1100,Fashion & Retail,Adrian Paval,54,Romania,Bacau,Retail,Romania,Unknown,M,1968-09-23,Paval,Adrian,Unknown,No subdivisions info,No subdivisions info,1968,9,23,123.78,3.8,250077444017,49.4,85.2,75.4,14.6,20.0,19356544,45.943161,24.96676,Europe
2405,1100,Diversified,Antonio Percassi,69,Italy,Bergamo,"Real estate, diversified",Italy,Unknown,M,1953-06-09,Percassi,Antonio,Unknown,No subdivisions info,No subdivisions info,1953,6,9,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,Europe
2405,1100,Fashion & Retail,Kevin Plank,50,United States,Lutherville-Timonium,Under Armour,United States,Under Armour,M,1972-08-13,Plank,Kevin,Chairman and CEO,Maryland,South,1972,8,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Healthcare,G.V. Prasad,62,India,Hyderabad,Pharmaceuticals,India,Unknown,M,1960-11-22,Prasad,G.V.,Unknown,No subdivisions info,No subdivisions info,1960,11,22,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2405,1100,Healthcare,Pu Zhongjie & family,60,China,Beijing,Medical equipment,China,Unknown,M,1963-01-01,Pu,Zhongjie,Unknown,No subdivisions info,No subdivisions info,1963,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Healthcare,Rao Wei & family,58,China,Shenzhen,Pharmaceuticals,China,Unknown,M,1964-11-12,Rao,Wei,Unknown,No subdivisions info,No subdivisions info,1964,11,12,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Service,Helena Revoredo,76,Spain,Madrid,Security services,Spain,Unknown,F,1947-02-10,Revoredo,Helena,Unknown,No subdivisions info,No subdivisions info,1947,2,10,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,Europe
2405,1100,Finance & Investments,Matthew Roszak,50,United States,Chicago,Cryptocurrency,United States,Unknown,M,1972-12-09,Roszak,Matthew,Unknown,Illinois,Midwest,1972,12,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Technology,Paul Sciarra,42,United States,San Francisco,Pinterest,United States,Unknown,M,1981-02-15,Sciarra,Paul,Unknown,California,West,1981,2,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Finance & Investments,Rajesh Sharma,53,India,Mumbai,Finance,India,Unknown,M,1970-02-25,Sharma,Rajesh,Unknown,No subdivisions info,No subdivisions info,1970,2,25,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2405,1100,Energy,Dean Solon,58,United States,Gallatin,Solar systems,United States,Unknown,M,1965-01-01,Solon,Dean,Unknown,Tennessee,South,1965,1,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Finance & Investments,Michael Spencer,67,United Kingdom,"London, Suffolk",Stock exchange,United Kingdom,Unknown,M,1955-05-30,Spencer,Michael,Unknown,No subdivisions info,No subdivisions info,1955,5,30,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,Europe
2405,1100,Finance & Investments,Joseph Steinberg,79,United States,New York,Investments,United States,Unknown,M,1944-02-05,Steinberg,Joseph,Unknown,New York,Northeast,1944,2,5,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Food & Beverage,Zachary Stern,41,United States,Jackson,Liquor,United States,Unknown,M,1982-01-09,Stern,Zachary,Unknown,Wyoming,South,1982,1,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Manufacturing,Manny Stul,73,Australia,Melbourne,Toys,Australia,Unknown,M,1949-05-09,Stul,Manny,Unknown,No subdivisions info,No subdivisions info,1949,5,9,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,Oceania
2405,1100,Technology,Sun Hongjun,49,China,Shanghai,Semiconductors,China,Unknown,M,1973-07-01,Sun,Hongjun,Unknown,No subdivisions info,No subdivisions info,1973,7,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Sun Weijie,59,China,Yantai,Oilfield equipment,China,Unknown,M,1963-07-26,Sun,Weijie,Unknown,No subdivisions info,No subdivisions info,1963,7,26,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Technology,Sehat Sutardja,61,United States,Las Vegas,Semiconductors,United States,Unknown,M,1961-07-09,Sutardja,Sehat,Unknown,Nevada,West,1961,7,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Media & Entertainment,Min-Liang Tan,45,Singapore,Singapore,gaming,Singapore,Unknown,M,1977-11-05,Tan,Min-Liang,Unknown,No subdivisions info,No subdivisions info,1977,11,5,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,Asia
2405,1100,Fashion & Retail,Tan Yu Yeh,52,Malaysia,Selangor,Retail,Malaysia,Unknown,M,1971-01-01,Tan,Yu Yeh,Unknown,No subdivisions info,No subdivisions info,1971,1,1,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385,4.210484,101.975766,Asia
2405,1100,Automotive,Tang Aoqi & family,77,China,Changzhou,Auto parts,China,Unknown,M,1945-04-11,Tang,Aoqi,Unknown,No subdivisions info,No subdivisions info,1945,4,11,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Vonnarat Tangkaravakoon,51,Thailand,Bangkok,"Wire & cables, paints",Thailand,Unknown,M,1971-09-11,Tangkaravakoon,Vonnarat,Unknown,No subdivisions info,No subdivisions info,1971,9,11,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,Asia
2405,1100,Food & Beverage,Tsao Ter-fung,76,Taiwan,Taipei,Food,Taiwan,Unknown,M,1947-01-01,Tsao,Ter-fung,Unknown,No subdivisions info,No subdivisions info,1947,1,1,No CPI info,No CPI info,774700000000,50.6,100.2,80.7,9.4,59.2,24859912,23.69781,120.960515,Asia
2405,1100,Manufacturing,Tung Ching Sai,58,China,Dongguan,Manufacturing,China,Unknown,M,1965-01-01,Tung,Ching Sai,Unknown,No subdivisions info,No subdivisions info,1965,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Technology,Arkady Volozh,59,Israel,Tel Aviv,Search engine,Russia,Unknown,M,1964-02-11,Volozh,Arkady,Unknown,No subdivisions info,No subdivisions info,1964,2,11,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,Asia
2405,1100,Manufacturing,Peter-Alexander Wacker,71,Germany,Starnberg,Chemicals,Germany,Unknown,M,1951-10-02,Wacker,Peter-Alexander,Unknown,No subdivisions info,No subdivisions info,1951,10,2,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2405,1100,Food & Beverage,Wan Long,82,China,Luohe,Food,China,Unknown,M,1940-09-01,Wan,Long,Unknown,No subdivisions info,No subdivisions info,1940,9,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Diversified,Wang Han,35,China,Shanghai,Airline,China,Unknown,M,1987-08-01,Wang,Han,Unknown,No subdivisions info,No subdivisions info,1987,8,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Media & Entertainment,Lars Wingefors,46,Sweden,Karlstad,Video games,Sweden,Unknown,M,1977-04-02,Wingefors,Lars,Unknown,No subdivisions info,No subdivisions info,1977,4,2,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,Europe
2405,1100,Manufacturing,Allan Wong,73,Hong Kong,Hong Kong,Electronics,Hong Kong,Unknown,M,1950-04-01,Wong,Allan,Unknown,No subdivisions info,No subdivisions info,1950,4,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
2405,1100,Sports,Tiger Woods,47,United States,Jupiter Island,Golf,United States,PGA,M,1975-12-30,Woods,Tiger,Athlete,Florida,South,1975,12,30,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2405,1100,Fashion & Retail,Horst Wortmann,81,Germany,Detmold,Footwear,Germany,Unknown,M,1941-05-08,Wortmann,Horst,Unknown,No subdivisions info,No subdivisions info,1941,5,8,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2405,1100,Telecom,Wu Kaiting,53,China,Xiamen,Electronics,Hong Kong,Unknown,M,1969-12-01,Wu,Kaiting,Unknown,No subdivisions info,No subdivisions info,1969,12,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Wu Li-gann,82,Taiwan,Kaohsiung,Electronic components,Taiwan,Unknown,M,1941-01-01,Wu,Li-gann,Unknown,No subdivisions info,No subdivisions info,1941,1,1,No CPI info,No CPI info,774700000000,50.6,100.2,80.7,9.4,59.2,24859912,23.69781,120.960515,Asia
2405,1100,Food & Beverage,Wu Xiangdong,54,China,Beijing,Consumer,China,Unknown,M,1969-01-01,Wu,Xiangdong,Unknown,No subdivisions info,No subdivisions info,1969,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Healthcare,Xiu Laigui,68,China,Tonghua,Pharmaceuticals,China,Unknown,M,1954-07-01,Xiu,Laigui,Unknown,No subdivisions info,No subdivisions info,1954,7,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Healthcare,Xu Jiangnan,61,China,Leping,Vitamins,China,Unknown,M,1962-01-01,Xu,Jiangnan,Unknown,No subdivisions info,No subdivisions info,1962,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Telecom,Xue Jiping,72,China,Nantong,Cable,China,Unknown,M,1951-01-01,Xue,Jiping,Unknown,No subdivisions info,No subdivisions info,1951,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Yao Hsiao Tung,83,Singapore,Singapore,Manufacturing,Singapore,Unknown,M,1940-01-01,Yao,Hsiao Tung,Unknown,No subdivisions info,No subdivisions info,1940,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,Asia
2405,1100,Technology,Ye Qiongjiu,68,China,Hangzhou,Software,China,Unknown,F,1954-10-14,Ye,Qiongjiu,Unknown,No subdivisions info,No subdivisions info,1954,10,14,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Food & Beverage,Yanqiao Ye,53,China,Foshan,Soy sauce,China,Unknown,M,1969-10-01,Ye,Yanqiao,Unknown,No subdivisions info,No subdivisions info,1969,10,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Media & Entertainment,Yu Faxiang,51,China,Shaoxing,"Tourism, cultural industry",China,Unknown,M,1971-10-07,Yu,Faxiang,Unknown,No subdivisions info,No subdivisions info,1971,10,7,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Metals & Mining,Zeng Chaolin,40,China,Yongzhou,Aluminium,China,Unknown,M,1982-08-01,Zeng,Chaolin,Unknown,No subdivisions info,No subdivisions info,1982,8,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Construction & Engineering,Kapeng Zhang,58,China,Linhai,Building materials,China,Unknown,M,1965-01-01,Zhang,Kapeng,Unknown,No subdivisions info,No subdivisions info,1965,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Fashion & Retail,Zhang Xuansong,51,China,Fuzhou,Supermarkets,China,Unknown,M,1971-10-09,Zhang,Xuansong,Unknown,No subdivisions info,No subdivisions info,1971,10,9,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Food & Beverage,Zhang Xuewu,48,China,Changsha,Snacks,China,Unknown,M,1974-08-19,Zhang,Xuewu,Unknown,No subdivisions info,No subdivisions info,1974,8,19,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Technology,Zhu Yiming,50,China,Beijing,Semiconductors,China,Unknown,M,1972-07-01,Zhu,Yiming,Unknown,No subdivisions info,No subdivisions info,1972,7,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Zhu Zhaojiang,49,China,Shenzhen,Smartphones,China,Unknown,M,1974-01-01,Zhu,Zhaojiang,Unknown,No subdivisions info,No subdivisions info,1974,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2405,1100,Manufacturing,Zhuo Jun,57,Hong Kong,Hong Kong,Printed circuit boards,Hong Kong,Unknown,F,1966-01-01,Zhuo,Jun,Unknown,No subdivisions info,No subdivisions info,1966,1,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
2540,1000,Food & Beverage,Manohar Lal Agarwal,68,India,Delhi,Snacks,India,Unknown,M,1954-10-30,Agarwal,Manohar Lal,Unknown,No subdivisions info,No subdivisions info,1954,10,30,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
2540,1000,Finance & Investments,Christian Angermayer,44,United Kingdom,London,Investments,Germany,Unknown,M,1978-04-26,Angermayer,Christian,Unknown,No subdivisions info,No subdivisions info,1978,4,26,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,Europe
2540,1000,Fashion & Retail,Ryuji Arai,76,Japan,Tokyo,Retail,Japan,Unknown,M,1946-05-28,Arai,Ryuji,Unknown,No subdivisions info,No subdivisions info,1946,5,28,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,Asia
2540,1000,Healthcare,Anna Maria Braun,44,Germany,Melsungen,Medical technology,Germany,Unknown,F,1979-01-01,Braun,Anna Maria,Unknown,No subdivisions info,No subdivisions info,1979,1,1,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2540,1000,Healthcare,Johanna Braun,43,Germany,Melsungen,Medical technology,Germany,Unknown,F,1980-01-01,Braun,Johanna,Unknown,No subdivisions info,No subdivisions info,1980,1,1,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2540,1000,Healthcare,Karl Friedrich Braun,40,Germany,Melsungen,Medical technology,Germany,Unknown,M,1983-01-01,Braun,Karl Friedrich,Unknown,No subdivisions info,No subdivisions info,1983,1,1,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2540,1000,Healthcare,Ludwig Theodor Braun,33,Germany,Melsungen,Medical technology,Germany,Unknown,M,1990-01-01,Braun,Ludwig Theodor,Unknown,No subdivisions info,No subdivisions info,1990,1,1,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,Europe
2540,1000,Diversified,Ana Maria Brescia Cafferata,98,Peru,Lima,"Mining, banking",Peru,Unknown,F,1924-04-19,Brescia Cafferata,Ana Maria,Unknown,No subdivisions info,No subdivisions info,1924,4,19,129.78,2.1,226848050820,70.7,106.9,76.5,14.3,36.8,32510453,-9.189967,-75.015152,South America
2540,1000,Media & Entertainment,Jimmy Buffett,76,United States,Palm Beach,"Entertainment, Margaritaville",United States,Unknown,M,1946-12-25,Buffett,Jimmy,Musician,Florida,Unknown,1946,12,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2540,1000,Gambling & Casinos,Hideyuki Busujima,70,Japan,Tokyo,Pachinko machines,Japan,Unknown,M,1952-09-30,Busujima,Hideyuki,Unknown,No subdivisions info,No subdivisions info,1952,9,30,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,Asia
2540,1000,Finance & Investments,Edouard Carmignac,75,France,Paris,Asset management,France,Unknown,M,1947-09-04,Carmignac,Edouard,Unknown,No subdivisions info,No subdivisions info,1947,9,4,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749,Europe
2540,1000,Logistics,Chang Kuo-Ming,75,Taiwan,Taipei,Transportation,Taiwan,Unknown,M,1948-01-01,Chang,Kuo-Ming,Unknown,No subdivisions info,No subdivisions info,1948,1,1,No CPI info,No CPI info,774700000000,50.6,100.2,80.7,9.4,59.2,24859912,23.69781,120.960515,Asia
2540,1000,Manufacturing,Chen Jiancheng,64,China,Shangyu,Manufacturing,China,Unknown,M,1959-01-13,Chen,Jiancheng,Unknown,No subdivisions info,No subdivisions info,1959,1,13,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2540,1000,Media & Entertainment,Rui Chen,45,China,Shanghai,Online entertainment,China,Unknown,M,1978-01-01,Chen,Rui,Unknown,No subdivisions info,No subdivisions info,1978,1,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2540,1000,Manufacturing,Chen Shiliang,59,China,Tongxiang,Polyester,China,Unknown,M,1963-12-01,Chen,Shiliang,Unknown,No subdivisions info,No subdivisions info,1963,12,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2540,1000,Technology,Tianqiao Chen,49,United States,Atherton,Online games,China,Unknown,M,1973-05-16,Chen,Tianqiao,Unknown,California,West,1973,5,16,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,North America
2540,1000,Energy,Yuantai Chen,55,China,Ningde,Batteries,China,Unknown,M,1968-03-01,Chen,Yuantai,Unknown,No subdivisions info,No subdivisions info,1968,3,1,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,Asia
2540,1000,Food & Beverage,Cheng Antares,65,Hong Kong,Hong Kong,Liquor,Hong Kong,Unknown,M,1957-11-01,Cheng,Antares,Unknown,No subdivisions info,No subdivisions info,1957,11,1,No CPI info,No CPI info,368911387845,50.6,100.2,85.5,9.4,59.2,7413100,22.396428,114.109497,Asia
2540,1000,Manufacturing,Kochouseph Chittilappilly,72,India,Kochi,Electrical appliances,India,Unknown,M,1950-12-27,Chittilappilly,Kochouseph,Unknown,No subdivisions info,No subdivisions info,1950,12,27,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,Asia
